id,det_prob,start_time,end_time,high_freq,low_freq,class,class_prob
186,0.647,11.2645,11.2706,62833,46093,Pipistrellus pipistrellus,0.63
187,0.647,11.3525,11.3577,66644,46093,Pipistrellus pipistrellus,0.637
188,0.657,11.4355,11.4411,59860,47812,Pipistrellus pipistrellus,0.65
189,0.728,11.4775,11.4826,70356,46953,Pipistrellus pipistrellus,0.721
190,0.75,11.5585,11.5644,72399,45234,Pipistrellus pipistrellus,0.742
191,0.744,11.6475,11.653,75514,45234,Pipistrellus pipistrellus,0.74
192,0.776,11.7345,11.7414,77808,45234,Pipistrellus pipistrellus,0.765
193,0.783,11.8255,11.8306,74261,46093,Pipistrellus pipistrellus,0.78
194,0.74,11.9075,11.9133,67568,45234,Pipistrellus pipistrellus,0.731
195,0.691,12.0805,12.0853,64441,48671,Pipistrellus pipistrellus,0.684
196,0.573,12.0925,12.1001,63867,45234,Pipistrellus pipistrellus,0.569
197,0.618,12.1305,12.1354,65174,48671,Pipistrellus pipistrellus,0.611
198,0.819,12.1795,12.1857,70917,44375,Pipistrellus pipistrellus,0.814
199,0.719,12.2745,12.2826,67476,44375,Pipistrellus pipistrellus,0.687
200,0.706,12.3345,12.3399,69461,48671,Pipistrellus pipistrellus,0.695
201,0.756,12.3715,12.3785,68340,44375,Pipistrellus pipistrellus,0.74
202,0.56,12.4225,12.4275,65914,49531,Pipistrellus pipistrellus,0.553
203,0.685,12.4675,12.4746,60294,45234,Pipistrellus pipistrellus,0.678
204,0.685,12.5135,12.5187,67167,47812,Pipistrellus pipistrellus,0.68
205,0.775,12.5575,12.565,68034,45234,Pipistrellus pipistrellus,0.757
206,0.738,12.6105,12.6156,68715,47812,Pipistrellus pipistrellus,0.733
207,0.729,12.6435,12.6517,68857,43515,Pipistrellus pipistrellus,0.7
208,0.714,12.7075,12.7133,69277,47812,Pipistrellus pipistrellus,0.705
209,0.665,12.7355,12.7442,51476,44375,Pipistrellus pipistrellus,0.627
210,0.756,12.8065,12.812,72373,47812,Pipistrellus pipistrellus,0.752
211,0.573,12.8225,12.8312,57055,44375,Pipistrellus pipistrellus,0.565
212,0.739,12.9025,12.9077,68216,46953,Pipistrellus pipistrellus,0.731
213,0.5,12.9145,12.9231,53757,44375,Pipistrellus pipistrellus,0.497
214,0.772,12.9585,12.9643,67411,43515,Pipistrellus pipistrellus,0.757
215,0.719,13.0055,13.0127,72264,46093,Pipistrellus pipistrellus,0.676
216,0.788,13.1015,13.1079,70098,46093,Pipistrellus pipistrellus,0.776
217,0.77,13.1495,13.1575,65537,45234,Pipistrellus pipistrellus,0.727
218,0.751,13.1915,13.1982,79125,45234,Pipistrellus pipistrellus,0.743
219,0.823,13.2435,13.2505,65738,43515,Pipistrellus pipistrellus,0.807
220,0.768,13.2885,13.2946,68722,46093,Pipistrellus pipistrellus,0.751
221,0.736,13.3425,13.3488,54978,45234,Pipistrellus pipistrellus,0.728
222,0.763,13.3935,13.4017,70585,45234,Pipistrellus pipistrellus,0.703
223,0.754,13.4385,13.446,64553,44375,Pipistrellus pipistrellus,0.727
224,0.675,13.4875,13.4953,71266,45234,Pipistrellus pipistrellus,0.655
225,0.65,13.5375,13.5438,61905,44375,Pipistrellus pipistrellus,0.633
226,0.637,13.5675,13.573,68406,46093,Pipistrellus pipistrellus,0.614
